# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       4.919231931283e+13       3.123498051808e-25       9.422365110368e-09       5.221011518417e+21       1.416504618283e+04       2.879523954288e-10       6.968114749067e+17       5.439788578247e-09       1.611269804123e+43       2.918128514706e+32       1.594427698803e+33       3.492914243310e-08       1.114626323233e+43       2.725896127545e+43       2.725896127545e+43       9.086320424520e+42      -3.857495174786e+51       1.310165315581e-05       8.268339459054e-01 
       4.866638375110e+13       3.191373871758e-25       9.524228516966e-09       5.109968298647e+21       1.416504618283e+04       2.910642848516e-10       6.893615733856e+17       5.498576144588e-09       1.543459994564e+43       2.825528850797e+32       1.543832439447e+33       3.492914243310e-08       1.067717606571e+43       2.611177601318e+43       2.611177601318e+43       8.703925337117e+42      -3.655647214219e+51       1.321809569171e-05       8.195500947769e-01 
       4.814607118538e+13       3.260724680227e-25       9.626091923565e-09       5.001286804495e+21       1.416504618283e+04       2.942098043325e-10       6.819913218626e+17       5.557999025658e-09       1.478503940634e+43       2.735867610510e+32       1.494842696774e+33       3.492914243310e-08       1.022783029271e+43       2.501286970081e+43       2.501286970081e+43       8.337623233015e+42      -3.464361184992e+51       1.333453822762e-05       8.123934546627e-01 
       4.763132149787e+13       3.331582531211e-25       9.731593308970e-09       4.894916805538e+21       1.416504618283e+04       2.973893173100e-10       6.746998687664e+17       5.618064087316e-09       1.416281542876e+43       2.649051550164e+32       1.447407523642e+33       3.492914243310e-08       9.797395102667e+42       2.396021053314e+43       2.396021053314e+43       7.986736843810e+42      -3.283084421659e+51       1.345098076353e-05       8.053607218458e-01 
       4.712207521353e+13       3.403980173337e-25       9.835275704972e-09       4.790809139681e+21       1.416504618283e+04       3.006031911506e-10       6.674863716304e+17       5.678778269569e-09       1.356677756187e+43       2.564990384939e+32       1.401477589592e+33       3.492914243310e-08       9.385074649329e+42       2.295185221285e+43       2.295185221285e+43       7.650617403732e+42      -3.111293177638e+51       1.356742329944e-05       7.984487060177e-01 
       4.661827349319e+13       3.477951066850e-25       9.942596079782e-09       4.688915690433e+21       1.416504618283e+04       3.038517971905e-10       6.603499969947e+17       5.740148587421e-09       1.299582377098e+43       2.483596694985e+32       1.357005129549e+33       3.492914243310e-08       8.990106579401e+42       2.198593035199e+43       2.198593035199e+43       7.328643450128e+42      -2.948491112003e+51       1.368386583536e-05       7.916543254611e-01 
       4.611985812675e+13       3.553529400959e-25       1.004991645459e-08       4.589189364670e+21       1.416504618283e+04       3.071355107793e-10       6.532899203108e+17       5.802182131739e-09       1.244889840025e+43       2.404785834503e+32       1.313943894143e+33       3.492914243310e-08       8.611760622998e+42       2.106065902480e+43       2.106065902480e+43       7.020219674416e+42      -2.794207855448e+51       1.380030837128e-05       7.849746024764e-01 
       4.562677152645e+13       3.630750104452e-25       1.015905581880e-08       4.491584070870e+21       1.416504618283e+04       3.104547113226e-10       6.463053258454e+17       5.864886069929e-09       1.192499022076e+43       2.328475843725e+32       1.272249101614e+33       3.492914243310e-08       8.249337243426e+42       2.017432746570e+43       2.017432746570e+43       6.724775821397e+42      -2.647997651296e+51       1.391675090719e-05       7.784066590092e-01 
       4.513895672024e+13       3.709648869767e-25       1.026819518302e-08       4.396054697809e+21       1.416504618283e+04       3.138097823266e-10       6.393954065867e+17       5.928267646978e-09       1.142313056089e+43       2.254587363674e+32       1.231877391245e+33       3.492914243310e-08       7.902166343784e+42       1.932529690613e+43       1.932529690613e+43       6.441765634891e+42      -2.509438067606e+51       1.403319344311e-05       7.719477125473e-01 
       4.465635734516e+13       3.790262159359e-25       1.037915353663e-08       4.302557093713e+21       1.416504618283e+04       3.172011114417e-10       6.325593641511e+17       5.992334186021e-09       1.094239151525e+43       2.183043553634e+32       1.192786778261e+33       3.492914243310e-08       7.569606027998e+42       1.851199754466e+43       1.851199754466e+43       6.170665847750e+42      -2.378128776690e+51       1.414963597903e-05       7.655950721507e-01 
       4.417891764089e+13       3.872627234380e-25       1.049193087965e-08       4.211048045850e+21       1.416504618283e+04       3.206290905080e-10       6.257964086905e+17       6.057093089501e-09       1.048188422909e+43       2.113770011244e+32       1.154936610174e+33       3.492914243310e-08       7.251041414002e+42       1.773292564446e+43       1.773292564446e+43       5.910975214364e+42      -2.253690398470e+51       1.426607851496e-05       7.593461347583e-01 
       4.370658244323e+13       3.956782159261e-25       1.060470822267e-08       4.121485260561e+21       1.416504618283e+04       3.240941155997e-10       6.191057588018e+17       6.122551839691e-09       1.004075725484e+43       2.046694695117e+32       1.118287524502e+33       3.492914243310e-08       6.945883496855e+42       1.698664075302e+43       1.698664075302e+43       5.662213583899e+42      -2.135763404379e+51       1.438252105088e-05       7.531983815853e-01 
       4.323929717777e+13       4.042765831064e-25       1.071930455510e-08       4.033827343708e+21       1.416504618283e+04       3.275965870719e-10       6.124866414361e+17       6.188717999864e-09       9.618194977849e+42       1.981747849927e+32       1.082801407835e+33       3.492914243310e-08       6.653568059717e+42       1.627176303885e+43       1.627176303885e+43       5.423921012522e+42      -2.024007078605e+51       1.449896358681e-05       7.471493747796e-01 
       4.277700785359e+13       4.130617988427e-25       1.083571987692e-08       3.948033781548e+21       1.416504618283e+04       3.311369096059e-10       6.059382918092e+17       6.255599214938e-09       9.213416108364e+42       1.918861933858e+32       1.048441356199e+33       3.492914243310e-08       6.373554630642e+42       1.558697074025e+43       1.558697074025e+43       5.195656913002e+42      -1.918098533687e+51       1.461540612274e-05       7.411967541679e-01 
       4.231966105700e+13       4.220379234881e-25       1.095213519875e-08       3.864064922005e+21       1.416504618283e+04       3.347154922566e-10       5.994599533139e+17       6.323203212482e-09       8.825672236980e+42       1.857971548371e+32       1.015171636678e+33       3.492914243310e-08       6.105325483288e+42       1.493099772147e+43       1.493099772147e+43       4.976999240089e+42      -1.817731777631e+51       1.473184865867e-05       7.353382342010e-01 
       4.186720394537e+13       4.312091057393e-25       1.107036950998e-08       3.781881956343e+21       1.416504618283e+04       3.383327484994e-10       5.930508774320e+17       6.391537803601e-09       8.454246450877e+42       1.799013370188e+32       9.829576502507e+32       3.492914243310e-08       5.848384679670e+42       1.430263113171e+43       1.430263113171e+43       4.767543710182e+42      -1.722616829835e+51       1.484829119460e-05       7.295716010286e-01 
       4.141958424106e+13       4.405795841314e-25       1.119042281061e-08       3.701446901231e+21       1.416504618283e+04       3.419890962783e-10       5.867103236481e+17       6.460610883742e-09       8.098452008301e+42       1.741926085442e+32       9.517658958127e+32       3.492914243310e-08       5.602257153205e+42       1.370070916263e+43       1.370070916263e+43       4.566903053835e+42      -1.632478883270e+51       1.496473373053e-05       7.238947096950e-01 
       4.097675022533e+13       4.501536897926e-25       1.131047611125e-08       3.622722581189e+21       1.416504618283e+04       3.456849580538e-10       5.804375593639e+17       6.530430433791e-09       7.757631068816e+42       1.686650325909e+32       9.215639353344e+32       3.492914243310e-08       5.366487830348e+42       1.312411890025e+43       1.312411890025e+43       4.374706299721e+42      -1.547057510507e+51       1.508117626647e-05       7.183054815045e-01 
       4.053865073239e+13       4.599358473446e-25       1.143416739069e-08       3.545672611402e+21       1.416504618283e+04       3.494207608520e-10       5.742318598137e+17       6.601004520736e-09       7.431153477007e+42       1.633128607272e+32       8.923203601280e+32       3.492914243310e-08       5.140640789185e+42       1.257179426725e+43       1.257179426725e+43       4.190598088730e+42      -1.466105911289e+51       1.519761880240e-05       7.128019014505e-01 
       4.010523514348e+13       4.699305782915e-25       1.155603968073e-08       3.470261380909e+21       1.416504618283e+04       3.531969363139e-10       5.680925079804e+17       6.672341298917e-09       7.118415597361e+42       1.581305269338e+32       8.640047581831e+32       3.492914243310e-08       4.924298453448e+42       1.204271405183e+43       1.204271405183e+43       4.014238016936e+42      -1.389390199471e+51       1.531406133834e-05       7.073820158320e-01 
       3.967645338104e+13       4.801425016074e-25       1.168154994957e-08       3.396454036141e+21       1.416504618282e+04       3.570139207451e-10       5.620187945131e+17       6.744449010613e-09       6.818839198186e+42       1.531126418153e+32       8.365876825404e+32       3.492914243310e-08       4.717060820443e+42       1.153590001962e+43       1.153590001962e+43       3.845300006210e+42      -1.316688727275e+51       1.543050387428e-05       7.020439298996e-01 
       3.925225590289e+13       4.905763374008e-25       1.180887920782e-08       3.324216464811e+21       1.416504618282e+04       3.608721551665e-10       5.560100176446e+17       6.817335987356e-09       6.531870382498e+42       1.482539869957e+32       8.100406206675e+32       3.492914243310e-08       4.518544721467e+42       1.105041510492e+43       1.105041510492e+43       3.683471701322e+42      -1.247791444904e+51       1.554694641023e-05       6.967858056883e-01 
       3.883259369656e+13       5.012369077249e-25       1.193620846607e-08       3.253515280154e+21       1.416504618282e+04       3.647720853650e-10       5.500654831107e+17       6.891010650570e-09       6.256978563905e+42       1.435495096913e+32       7.843359648075e+32       3.492914243310e-08       4.328383113360e+42       1.058536167819e+43       1.058536167819e+43       3.528453892422e+42      -1.182499293662e+51       1.566338894617e-05       6.916058598716e-01 
       3.841741827356e+13       5.121291397693e-25       1.206535671372e-08       3.184317805487e+21       1.416504618282e+04       3.687141619450e-10       5.441845040698e+17       6.965481512769e-09       5.993655485580e+42       1.389943174561e+32       7.594469832680e+32       3.492914243310e-08       4.146224399863e+42       1.013987988634e+43       1.013987988634e+43       3.379959961815e+42      -1.120623630833e+51       1.577983148212e-05       6.865023617692e-01 
       3.800668166381e+13       5.232580677707e-25       1.219450496137e-08       3.116592059117e+21       1.416504618282e+04       3.726988403808e-10       5.383664010238e+17       7.040757178456e-09       5.741414280539e+42       1.345836730938e+32       7.353477926215e+32       3.492914243310e-08       3.971731781542e+42       9.713146062951e+42       9.713146062951e+42       3.237715354027e+42      -1.061985684654e+51       1.589627401807e-05       6.814736314109e-01 
       3.760033641013e+13       5.346288351090e-25       1.232729118783e-08       3.050306739551e+21       1.416504618282e+04       3.767265810688e-10       5.326105017392e+17       7.116846345068e-09       5.499788571445e+42       1.303129897318e+32       7.120133307878e+32       3.492914243310e-08       3.804582633065e+42       9.304371205353e+42       9.304371205353e+42       3.101457068170e+42      -1.006416037801e+51       1.601271655402e-05       6.765180376860e-01 
       3.719833556269e+13       5.462466974212e-25       1.246007741429e-08       2.985431211035e+21       1.416504618282e+04       3.807978493809e-10       5.269161411697e+17       7.193757804139e-09       5.268331608316e+42       1.261778260503e+32       6.894193309701e+32       3.492914243310e-08       3.644467906693e+42       8.912799515824e+42       8.912799515824e+42       2.970933171670e+42      -9.537541379134e+50       1.612915908997e-05       6.716339965980e-01 
       3.680063267365e+13       5.581170238735e-25       1.259468263015e-08       2.921935489391e+21       1.416504618282e+04       3.849131157185e-10       5.212826613793e+17       7.271500442066e-09       5.046615442507e+42       1.221738816640e+32       6.675422964194e+32       3.492914243310e-08       3.491091560867e+42       8.537707004164e+42       8.537707004164e+42       2.845902334458e+42      -9.038478337193e+50       1.624560162592e-05       6.668199695488e-01 
       3.640718179173e+13       5.702453011396e-25       1.273110683542e-08       2.859790228160e+21       1.416504618282e+04       3.890728555662e-10       5.157094114663e+17       7.350083241461e-09       4.834230135467e+42       1.182969926499e+32       6.463594759982e+32       3.492914243310e-08       3.344170012849e+42       8.178400149081e+42       8.178400149081e+42       2.726133382772e+42      -8.565529354414e+50       1.636204416188e-05       6.620744617571e-01 
